booking_id,booking_date,booking_time,day_of_week,branch,branch_city,service_name,service_category,technician,customer_name,vehicle_make,vehicle_model,vehicle_year,payment_method,status,price_pkr,duration_min,wait_time_min,customer_rating,revenue_pkr
JOB-103759,2025-09-28,14:30,Sunday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Rabia Yousaf,Ahmed Yousaf,Kia,Sportage,2020,Card,Completed,9450.0,93,1,4.0,9450.0
JOB-105533,2025-09-28,16:00,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Sana Rafiq,Hamza Raza,Toyota,Corolla,2020,Bank Transfer,Cancelled,4100.0,42,14,,0.0
JOB-102310,2025-09-28,17:30,Sunday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Mehwish Khan,Shahid Iqbal,Toyota,Corolla,2014,Card,Completed,6900.0,102,20,4.5,6900.0
JOB-104434,2025-09-28,16:00,Sunday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Waqas Ali,Hamza Sheikh,Honda,City,2023,Mobile Wallet,Completed,9600.0,119,9,3.5,9600.0
JOB-102651,2025-09-28,19:00,Sunday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Nida Farooq,Suzuki,Alto,2020,Cash,Completed,3320.0,85,14,4.5,3320.0
JOB-100776,2025-09-28,12:00,Sunday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Hina Sultana,Kashif Qureshi,Suzuki,WagonR,2018,Cash,Completed,8750.0,106,12,4.5,8750.0
JOB-103269,2025-09-28,08:45,Sunday,AutoHub Northgate,Islamabad,Full Inspection (Pre-Purchase),Diagnostics,Imran Qureshi,Zainab Rafiq,Hyundai,Elantra,2021,Card,Completed,6330.0,137,8,4.0,6330.0
JOB-103864,2025-09-28,12:00,Sunday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Aliya Baig,Ayesha Raza,Hyundai,Tucson,2015,Cash,Completed,770.0,19,21,3.0,770.0
JOB-100011,2025-09-28,12:00,Sunday,AutoHub Industrial,Faisalabad,Battery & Charging Test,Electrical,Mehwish Khan,Kashif Tariq,Hyundai,Tucson,2016,Cash,Completed,800.0,22,15,4.5,800.0
JOB-102875,2025-09-28,13:00,Sunday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Warda Baig,Honda,City,2019,Mobile Wallet,Completed,3570.0,83,17,4.0,3570.0
JOB-102999,2025-09-28,20:15,Sunday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Kamran Yousuf,Junaid Malik,Toyota,Corolla,2017,Card,Completed,1580.0,35,4,4.0,1580.0
JOB-102237,2025-09-28,14:30,Sunday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Kashif Sheikh,Suzuki,Cultus,2023,Card,Completed,3400.0,79,24,3.5,3400.0
JOB-100015,2025-09-28,17:30,Sunday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Sana Rafiq,Adeel Qureshi,Toyota,Corolla,2022,Card,Completed,6340.0,138,12,4.0,6340.0
JOB-105874,2025-09-28,15:30,Sunday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Waqas Ali,Ahmed Raza,Toyota,Corolla,2023,Card,Completed,6340.0,126,14,4.5,6340.0
JOB-105639,2025-09-28,16:00,Sunday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Mehwish Khan,Ayesha Khalid,Toyota,Yaris,2022,Cash,Completed,3080.0,51,10,4.5,3080.0
JOB-101081,2025-09-29,09:15,Monday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Waqas Ali,Hassan Rafiq,Honda,Civic,2019,Cash,Completed,3870.0,48,0,4.0,3870.0
JOB-100045,2025-09-29,15:15,Monday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Aliya Baig,Sara Yousaf,Suzuki,WagonR,2020,Card,Completed,4490.0,52,12,4.5,4490.0
JOB-106196,2025-09-29,08:00,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Imran Qureshi,Rimsha Noor,MG,HS,2023,Mobile Wallet,Completed,4420.0,45,20,4.5,4420.0
JOB-104012,2025-09-29,15:30,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Nadeem Shah,Rimsha Sheikh,Hyundai,Tucson,2017,Mobile Wallet,Completed,4500.0,49,9,5.0,4500.0
JOB-106171,2025-09-29,18:30,Monday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Mehwish Khan,Amina Farooq,Toyota,Fortuner,2014,Card,Completed,4000.0,40,0,4.0,4000.0
JOB-100114,2025-09-29,12:30,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Imran Qureshi,Sara Malik,Hyundai,Elantra,2015,Card,Completed,4140.0,48,15,4.0,4140.0
JOB-104815,2025-09-29,14:00,Monday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Waqas Ali,Komal Noor,Toyota,Fortuner,2022,Cash,Completed,6650.0,96,18,4.5,6650.0
JOB-105931,2025-09-29,20:15,Monday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Waqas Ali,Farhan Noor,Hyundai,Tucson,2019,Card,Completed,2760.0,65,12,5.0,2760.0
JOB-105757,2025-09-29,15:30,Monday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Imran Qureshi,Nida Yousaf,Suzuki,Cultus,2022,Cash,Completed,4340.0,50,0,5.0,4340.0
JOB-101730,2025-09-29,08:15,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Waqas Ali,Nida Yousaf,Toyota,Yaris,2024,Bank Transfer,Completed,3560.0,81,4,4.5,3560.0
JOB-103216,2025-09-29,17:45,Monday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Kamran Yousuf,Adeel Qureshi,Toyota,Yaris,2017,Card,Completed,2940.0,55,15,4.0,2940.0
JOB-104521,2025-09-29,16:45,Monday,AutoHub Northgate,Islamabad,Detailing & Paint Protection,Comfort,Sana Rafiq,Iqra Riaz,Suzuki,Cultus,2022,Cash,Completed,12850.0,154,8,4.5,12850.0
JOB-103535,2025-09-29,15:00,Monday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Imran Qureshi,Komal Rafiq,Toyota,Corolla,2021,Cash,Completed,6970.0,102,4,5.0,6970.0
JOB-103778,2025-09-29,11:15,Monday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Rabia Yousaf,Usman Iqbal,Kia,Sportage,2021,Card,Completed,1420.0,32,14,3.5,1420.0
JOB-102989,2025-09-29,09:00,Monday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Faisal Mehmood,Ahmed Khalid,Suzuki,Alto,2023,Bank Transfer,Completed,1400.0,29,7,4.5,1400.0
JOB-101563,2025-09-29,07:00,Monday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Faisal Mehmood,Usman Noor,MG,HS,2014,Cash,Completed,1440.0,26,4,4.5,1440.0
JOB-102573,2025-09-29,16:00,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Amina Farooq,Hyundai,Elantra,2017,Cash,Completed,3280.0,66,9,4.5,3280.0
JOB-101693,2025-09-29,13:15,Monday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Bilal Farooq,Toyota,Corolla,2014,Cash,Completed,3640.0,73,11,5.0,3640.0
JOB-104079,2025-09-29,15:00,Monday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Waqas Ali,Nida Rafiq,Kia,Sportage,2018,Card,Completed,3740.0,66,10,3.5,3740.0
JOB-102990,2025-09-29,08:15,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Danish Iqbal,Kashif Rafiq,Honda,City,2014,Card,Completed,4510.0,39,8,4.0,4510.0
JOB-103922,2025-09-30,10:00,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Hina Sultana,Ali Malik,Hyundai,Tucson,2019,Card,Completed,4100.0,39,17,3.5,4100.0
JOB-104229,2025-09-30,12:15,Tuesday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Hina Sultana,Amina Tariq,Toyota,Corolla,2021,Mobile Wallet,Completed,6020.0,135,27,4.5,6020.0
JOB-106088,2025-09-30,12:00,Tuesday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Hina Sultana,Rimsha Sheikh,Honda,City,2015,Card,Completed,9170.0,97,19,3.0,9170.0
JOB-100252,2025-09-30,15:30,Tuesday,AutoHub Industrial,Faisalabad,Transmission Fluid Service,Maintenance,Kamran Yousuf,Bilal Sheikh,Toyota,Fortuner,2015,Card,Completed,7660.0,79,0,4.0,7660.0
JOB-101001,2025-09-30,10:45,Tuesday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Nida Jameel,MG,HS,2023,Cash,Completed,3340.0,68,12,4.0,3340.0
JOB-105254,2025-09-30,12:00,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Imran Qureshi,Junaid Baig,Suzuki,Cultus,2017,Mobile Wallet,Completed,4370.0,54,24,4.0,4370.0
JOB-105412,2025-09-30,14:15,Tuesday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Faisal Mehmood,Warda Malik,Hyundai,Tucson,2023,Cash,Completed,1550.0,31,11,5.0,1550.0
JOB-101008,2025-09-30,12:15,Tuesday,AutoHub Riverside,Lahore,Detailing & Paint Protection,Comfort,Nadeem Shah,Ali Tariq,Honda,City,2017,Mobile Wallet,Completed,11240.0,198,14,4.5,11240.0
JOB-100120,2025-09-30,10:30,Tuesday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Tariq Jameel,Ahmed Iqbal,Honda,City,2020,Cash,Completed,1580.0,28,13,4.0,1580.0
JOB-101889,2025-09-30,10:15,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Danish Iqbal,Zainab Khalid,Suzuki,Cultus,2016,Cash,Completed,2990.0,58,0,4.5,2990.0
JOB-103248,2025-09-30,11:45,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Sana Rafiq,Junaid Baig,Suzuki,Alto,2017,Mobile Wallet,Completed,4030.0,49,6,4.5,4030.0
JOB-105318,2025-09-30,07:45,Tuesday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Mehwish Khan,Junaid Tariq,Toyota,Yaris,2019,Card,Completed,8650.0,77,16,4.5,8650.0
JOB-105466,2025-09-30,14:30,Tuesday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Imran Qureshi,Bilal Iqbal,Kia,Sportage,2020,Bank Transfer,Completed,1450.0,30,12,3.5,1450.0
JOB-103205,2025-09-30,13:30,Tuesday,AutoHub Northgate,Islamabad,Brake Service,Safety,Waqas Ali,Fatima Shah,Hyundai,Elantra,2018,Mobile Wallet,Completed,9180.0,93,5,5.0,9180.0
JOB-100578,2025-09-30,17:30,Tuesday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Sana Rafiq,Zainab Baig,MG,HS,2019,Cash,Completed,1440.0,35,10,4.0,1440.0
JOB-100021,2025-09-30,13:15,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Tariq Jameel,Warda Farooq,Kia,Sportage,2016,Card,Completed,2870.0,54,4,5.0,2870.0
JOB-104907,2025-09-30,13:45,Tuesday,AutoHub Industrial,Faisalabad,Detailing & Paint Protection,Comfort,Mehwish Khan,Umar Malik,Toyota,Corolla,2019,Mobile Wallet,Completed,11720.0,168,21,4.5,11720.0
JOB-103297,2025-09-30,15:45,Tuesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Waqas Ali,Shahid Ahmed,MG,HS,2017,Mobile Wallet,Completed,4270.0,48,0,4.5,4270.0
JOB-105519,2025-09-30,15:45,Tuesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Kashif Raza,Hyundai,Tucson,2017,Cash,Completed,3420.0,75,14,4.0,3420.0
JOB-100960,2025-09-30,13:00,Tuesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Usman Noor,Hyundai,Elantra,2023,Cash,Completed,3570.0,77,13,4.5,3570.0
JOB-102150,2025-09-30,12:45,Tuesday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Rabia Yousaf,Warda Qureshi,Toyota,Yaris,2015,Card,Completed,7560.0,77,28,4.0,7560.0
JOB-100044,2025-09-30,12:00,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Nadeem Shah,Ahmed Tariq,Kia,Sportage,2021,Mobile Wallet,Cancelled,4440.0,49,17,,0.0
JOB-101177,2025-09-30,14:45,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Waqas Ali,Mahnoor Raza,Suzuki,WagonR,2020,Bank Transfer,Completed,4350.0,45,22,4.0,4350.0
JOB-102081,2025-09-30,09:45,Tuesday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Hina Sultana,Hassan Qureshi,Toyota,Corolla,2020,Bank Transfer,Completed,1570.0,26,6,4.5,1570.0
JOB-104052,2025-10-01,11:45,Wednesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Umar Malik,Kia,Sportage,2024,Bank Transfer,Completed,3470.0,73,15,4.5,3470.0
JOB-101778,2025-10-01,13:30,Wednesday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Imran Qureshi,Bilal Ahmed,Honda,City,2020,Card,Completed,7630.0,79,10,4.5,7630.0
JOB-106393,2025-10-01,15:45,Wednesday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Tariq Jameel,Junaid Baig,Toyota,Yaris,2022,Mobile Wallet,Completed,3520.0,84,9,3.5,3520.0
JOB-104632,2025-10-01,16:00,Wednesday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Tariq Jameel,Sara Rafiq,Hyundai,Tucson,2020,Card,Completed,9020.0,90,2,4.0,9020.0
JOB-103886,2025-10-01,16:15,Wednesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Kamran Yousuf,Sara Raza,Hyundai,Tucson,2020,Card,Completed,4340.0,53,12,4.0,4340.0
JOB-104832,2025-10-01,09:45,Wednesday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Nadeem Shah,Bilal Farooq,Toyota,Fortuner,2020,Card,Completed,7180.0,91,5,4.5,7180.0
JOB-100350,2025-10-01,12:00,Wednesday,AutoHub Northgate,Islamabad,Brake Service,Safety,Faisal Mehmood,Shahid Riaz,Suzuki,Cultus,2022,Mobile Wallet,Completed,9350.0,85,9,5.0,9350.0
JOB-104183,2025-10-01,10:30,Wednesday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Imran Qureshi,Adeel Jameel,Toyota,Fortuner,2019,Card,Completed,850.0,24,4,4.0,850.0
JOB-100651,2025-10-01,13:30,Wednesday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Tariq Jameel,Ali Farooq,Honda,Civic,2023,Cash,Completed,5830.0,129,21,5.0,5830.0
JOB-102303,2025-10-01,15:30,Wednesday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Hina Sultana,Ayesha Noor,Hyundai,Tucson,2017,Mobile Wallet,Completed,10230.0,120,1,4.5,10230.0
JOB-105604,2025-10-01,09:45,Wednesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Nadeem Shah,Hassan Noor,Suzuki,Cultus,2020,Mobile Wallet,Completed,4100.0,46,4,5.0,4100.0
JOB-103135,2025-10-01,07:30,Wednesday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Sana Rafiq,Sara Jameel,Hyundai,Elantra,2021,Card,Completed,7650.0,89,16,4.0,7650.0
JOB-105284,2025-10-01,10:15,Wednesday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Hina Sultana,Sadia Jameel,Honda,Civic,2019,Mobile Wallet,Completed,3990.0,46,18,4.5,3990.0
JOB-105294,2025-10-01,14:30,Wednesday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Hina Sultana,Ahmed Rafiq,Kia,Sportage,2016,Bank Transfer,Completed,1410.0,28,5,4.5,1410.0
JOB-105869,2025-10-02,14:30,Thursday,AutoHub Industrial,Faisalabad,Diagnostic Scan,Diagnostics,Nadeem Shah,Fatima Farooq,Toyota,Corolla,2017,Mobile Wallet,Completed,1570.0,34,13,4.5,1570.0
JOB-105153,2025-10-02,12:45,Thursday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Sana Rafiq,Amina Khalid,Hyundai,Tucson,2024,Cash,Completed,1620.0,26,15,3.5,1620.0
JOB-105012,2025-10-02,15:30,Thursday,AutoHub Industrial,Faisalabad,Detailing & Paint Protection,Comfort,Hina Sultana,Hassan Malik,Hyundai,Elantra,2023,Cash,Completed,12400.0,161,18,4.5,12400.0
JOB-102714,2025-10-02,07:45,Thursday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Sana Rafiq,Fatima Malik,Hyundai,Elantra,2016,Mobile Wallet,Completed,4460.0,53,4,4.0,4460.0
JOB-103300,2025-10-02,16:15,Thursday,AutoHub Downtown,Rawalpindi,Transmission Fluid Service,Maintenance,Waqas Ali,Hassan Sheikh,Suzuki,WagonR,2018,Mobile Wallet,Completed,7070.0,85,2,5.0,7070.0
JOB-102720,2025-10-02,08:00,Thursday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Danish Iqbal,Sara Yousaf,Hyundai,Tucson,2020,Card,No-show,4020.0,41,2,,0.0
JOB-105786,2025-10-02,08:15,Thursday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Waqas Ali,Kashif Raza,Toyota,Yaris,2022,Card,Completed,8250.0,105,4,5.0,8250.0
JOB-100199,2025-10-02,09:45,Thursday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Rabia Yousaf,Hamza Baig,Hyundai,Elantra,2021,Bank Transfer,Completed,9190.0,113,14,4.5,9190.0
JOB-105749,2025-10-02,13:15,Thursday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Nadeem Shah,Warda Yousaf,Suzuki,WagonR,2016,Mobile Wallet,Completed,9290.0,100,18,4.0,9290.0
JOB-105870,2025-10-02,13:30,Thursday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Sana Rafiq,Amina Riaz,Honda,Civic,2019,Bank Transfer,Completed,7080.0,93,33,4.5,7080.0
JOB-106047,2025-10-02,15:00,Thursday,AutoHub Riverside,Lahore,Brake Service,Safety,Imran Qureshi,Rimsha Riaz,Hyundai,Tucson,2022,Cash,Completed,9230.0,105,18,4.5,9230.0
JOB-106014,2025-10-02,12:00,Thursday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Farhan Jameel,Toyota,Fortuner,2021,Cash,Completed,3240.0,69,16,4.5,3240.0
JOB-100618,2025-10-02,07:00,Thursday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Aliya Baig,Ayesha Tariq,Suzuki,Alto,2022,Mobile Wallet,Completed,5580.0,114,0,4.5,5580.0
JOB-106229,2025-10-02,11:00,Thursday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Tariq Jameel,Umar Tariq,Toyota,Corolla,2022,Card,Completed,3030.0,64,15,4.0,3030.0
JOB-102284,2025-10-02,17:00,Thursday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Imran Qureshi,Farhan Noor,Hyundai,Elantra,2023,Mobile Wallet,Completed,3600.0,81,18,3.0,3600.0
JOB-100307,2025-10-02,15:00,Thursday,AutoHub Downtown,Rawalpindi,Detailing & Paint Protection,Comfort,Hina Sultana,Adeel Riaz,Hyundai,Elantra,2016,Mobile Wallet,Completed,11990.0,175,8,4.5,11990.0
JOB-105491,2025-10-02,09:15,Thursday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Imran Qureshi,Umar Iqbal,Honda,Civic,2015,Card,Completed,6040.0,121,10,4.0,6040.0
JOB-103493,2025-10-03,15:30,Friday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Aliya Baig,Shahid Rafiq,Honda,City,2019,Cash,Completed,1530.0,34,2,5.0,1530.0
JOB-101254,2025-10-03,14:00,Friday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Waqas Ali,Hamza Yousaf,Toyota,Yaris,2023,Mobile Wallet,Completed,770.0,23,0,5.0,770.0
JOB-103264,2025-10-03,10:00,Friday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Sana Rafiq,Sara Jameel,Suzuki,Cultus,2024,Mobile Wallet,Completed,3660.0,80,0,4.5,3660.0
JOB-104171,2025-10-03,18:45,Friday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Aliya Baig,Kashif Noor,MG,HS,2024,Mobile Wallet,Completed,1440.0,31,14,4.0,1440.0
JOB-102146,2025-10-03,15:30,Friday,AutoHub Northgate,Islamabad,Full Inspection (Pre-Purchase),Diagnostics,Tariq Jameel,Ahmed Raza,Toyota,Fortuner,2023,Mobile Wallet,Completed,5780.0,127,12,5.0,5780.0
JOB-103088,2025-10-03,16:30,Friday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Nadeem Shah,Nida Riaz,Suzuki,WagonR,2018,Card,Completed,4300.0,42,8,5.0,4300.0
JOB-104327,2025-10-03,16:15,Friday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Mehwish Khan,Kashif Raza,Hyundai,Tucson,2017,Cash,Completed,2810.0,70,20,4.0,2810.0
JOB-100476,2025-10-03,14:00,Friday,AutoHub Riverside,Lahore,Brake Service,Safety,Imran Qureshi,Ahmed Khalid,Kia,Sportage,2019,Card,Completed,8530.0,81,17,4.5,8530.0
JOB-103122,2025-10-03,17:15,Friday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Nadeem Shah,Iqra Noor,MG,HS,2020,Card,No-show,10090.0,126,15,,0.0
JOB-105037,2025-10-03,14:45,Friday,AutoHub Industrial,Faisalabad,Battery & Charging Test,Electrical,Kamran Yousuf,Sadia Malik,Toyota,Fortuner,2021,Card,Completed,860.0,22,0,4.5,860.0
JOB-100612,2025-10-03,08:45,Friday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Mehwish Khan,Mahnoor Iqbal,Hyundai,Elantra,2023,Card,Completed,3900.0,47,2,4.5,3900.0
JOB-106317,2025-10-03,11:15,Friday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Mehwish Khan,Zainab Raza,MG,HS,2022,Mobile Wallet,Completed,1430.0,35,17,3.5,1430.0
JOB-104450,2025-10-03,07:15,Friday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Ayesha Ahmed,MG,HS,2017,Card,No-show,3390.0,70,3,,0.0
JOB-102911,2025-10-03,11:00,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Waqas Ali,Amina Raza,Toyota,Yaris,2019,Mobile Wallet,Completed,4120.0,40,5,4.5,4120.0
JOB-102387,2025-10-03,07:00,Friday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Rabia Yousaf,Warda Raza,Suzuki,Alto,2016,Mobile Wallet,Completed,4010.0,52,16,4.5,4010.0
JOB-104766,2025-10-03,12:00,Friday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Mehwish Khan,Mahnoor Qureshi,MG,HS,2022,Cash,Completed,3880.0,45,12,5.0,3880.0
JOB-102844,2025-10-03,12:15,Friday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Waqas Ali,Umar Jameel,Kia,Sportage,2015,Cash,Completed,3920.0,49,7,5.0,3920.0
JOB-101549,2025-10-03,11:15,Friday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Kamran Yousuf,Warda Qureshi,Suzuki,WagonR,2018,Card,Completed,7780.0,98,13,3.5,7780.0
JOB-106254,2025-10-03,11:15,Friday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Faisal Mehmood,Amina Tariq,Suzuki,Alto,2015,Cash,Completed,5530.0,119,3,5.0,5530.0
JOB-101242,2025-10-03,10:15,Friday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Faisal Mehmood,Umar Khalid,Hyundai,Tucson,2014,Mobile Wallet,Completed,6240.0,137,6,4.5,6240.0
JOB-101061,2025-10-03,13:45,Friday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Aliya Baig,Junaid Ahmed,Suzuki,Alto,2024,Mobile Wallet,Completed,3120.0,63,13,5.0,3120.0
JOB-103556,2025-10-03,15:15,Friday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Nadeem Shah,Rimsha Tariq,Hyundai,Elantra,2016,Mobile Wallet,Completed,10220.0,127,5,3.5,10220.0
JOB-104505,2025-10-03,13:15,Friday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Waqas Ali,Warda Ahmed,Toyota,Corolla,2014,Card,Completed,4030.0,45,6,4.0,4030.0
JOB-102736,2025-10-03,14:45,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Kamran Yousuf,Bilal Baig,Toyota,Fortuner,2021,Cash,Completed,4130.0,48,6,4.0,4130.0
JOB-105856,2025-10-03,10:00,Friday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Hina Sultana,Mahnoor Yousaf,Honda,Civic,2022,Cash,Completed,10230.0,100,12,4.5,10230.0
JOB-102637,2025-10-04,07:30,Saturday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Kamran Yousuf,Sadia Sheikh,Toyota,Yaris,2022,Cash,Completed,3060.0,58,0,5.0,3060.0
JOB-102734,2025-10-04,11:30,Saturday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Aliya Baig,Bilal Baig,Suzuki,Cultus,2015,Card,Completed,3040.0,59,4,4.5,3040.0
JOB-100347,2025-10-04,12:45,Saturday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Aliya Baig,Amina Iqbal,Honda,City,2015,Cash,Completed,1560.0,32,19,4.5,1560.0
JOB-106297,2025-10-04,19:00,Saturday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Hina Sultana,Usman Iqbal,Toyota,Fortuner,2020,Mobile Wallet,Completed,3140.0,59,4,4.5,3140.0
JOB-102522,2025-10-04,10:15,Saturday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Kamran Yousuf,Rimsha Baig,Kia,Sportage,2022,Cash,Completed,1560.0,36,23,3.0,1560.0
JOB-105056,2025-10-04,13:15,Saturday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Aliya Baig,Farhan Farooq,Honda,Civic,2014,Card,Completed,1490.0,31,10,4.5,1490.0
JOB-106286,2025-10-04,09:45,Saturday,AutoHub Northgate,Islamabad,Suspension Repair,Safety,Aliya Baig,Junaid Noor,Suzuki,Alto,2024,Bank Transfer,Completed,10020.0,105,0,4.0,10020.0
